file_id,peak_name,area.cpm,depth,OG,amount.ug,conc_rock.ug_g,conc_tle.ug.g,conc_maltene.ug.g,yield,ratio
TSQ3466_GB_OG022,C29 aB 20R ST,130674.5885,101.9,22,534.9625131,48.52267692,118.8805585,74.30034904,0.02168391,NA
TSQ3466_GB_OG022,C29 aB 20S ST,206419.4931,101.9,22,845.050993,76.64861614,187.7891095,117.3681935,0.02168391,NA
TSQ3466_GB_OG022,C29 aB HO,180407.0561,101.9,22,738.559908,66.98956082,164.124424,102.577765,0.02168391,NA
TSQ3466_GB_OG022,C29 aBB 20R ST,49589.79144,101.9,22,203.0133001,18.41390477,45.11406668,28.19629168,0.02168391,NA
TSQ3466_GB_OG022,C29 aBB 20S ST,166551.3701,101.9,22,681.8367711,61.84460508,151.5192825,94.69955154,0.02168391,NA
TSQ3466_GB_OG022,C29 Ba 20R ST,337210.6203,101.9,22,1380.490598,125.2145667,306.7756884,191.7348053,0.02168391,NA
TSQ3466_GB_OG022,C29 Ba 20S ST,344398.5729,101.9,22,1409.917017,127.8836297,313.3148927,195.8218079,0.02168391,NA
TSQ3466_GB_OG022,C29 Ba HO,11029.57938,101.9,22,45.15347298,4.095553105,10.03410511,6.271315692,0.02168391,NA
TSQ3466_GB_OG022,C29 BB Ho,34639.48314,101.9,22,141.8089405,12.86248893,31.51309789,19.69568618,0.02168391,NA
TSQ3466_GB_OG022,C29 Dia HO,18770.15035,101.9,22,76.84223011,6.96981679,17.07605114,10.67253196,0.02168391,NA
TSQ3466_GB_OG022,C29 Dianeo,3152.58193,101.9,22,12.90620595,1.170630925,2.868045767,1.792528604,0.02168391,NA
TSQ3466_GB_OG022,C29 Ts HO,48216.68322,101.9,22,197.3919973,17.90403604,43.86488829,27.41555518,0.02168391,NA
TSQ3466_GB_OG022,C30 2a Me 20R + 4a Me BB 20S ST,29934.18247,101.9,22,122.5461328,11.11529549,27.23247395,17.02029622,0.02168391,NA
TSQ3466_GB_OG022,C30 2aMe 20S ST,5581.643757,101.9,22,22.8504272,2.072601106,5.07787271,3.173670444,0.02168391,NA
TSQ3466_GB_OG022,C30 3B Me 20S ST + C30 3B Me BB 20R ST,60610.7761,101.9,22,248.1315875,22.50626644,55.14035278,34.46272049,0.02168391,NA
TSQ3466_GB_OG022,C30 3B Me BB 20S ST,9004.585103,101.9,22,36.86344476,3.343623107,8.191876613,5.119922883,0.02168391,NA
TSQ3466_GB_OG022,C30 3BMe 20R ST,21200.04432,101.9,22,86.78985801,7.872095964,19.28663511,12.05414695,0.02168391,NA
TSQ3466_GB_OG022,C30 4a BB Me 20R ST,10459.91503,101.9,22,42.82135105,3.884022771,9.51585579,5.947409869,0.02168391,NA
TSQ3466_GB_OG022,C30 4a Me 20R ST + DINO st,99090.77969,101.9,22,405.6630529,36.79483473,90.1473451,56.34209069,0.02168391,NA
TSQ3466_GB_OG022,C30 4a Me 20S ST,15563.19618,101.9,22,63.71343224,5.778996121,14.1585405,8.849087811,0.02168391,NA
TSQ3466_GB_OG022,C30 aaa 20R ST,74843.68018,101.9,22,306.3989999,27.79129251,68.08866664,42.55541665,0.02168391,NA
TSQ3466_GB_OG022,C30 aaa 20S ST,7806.780326,101.9,22,31.95980848,2.898848841,7.102179662,4.438862289,0.02168391,NA
TSQ3466_GB_OG022,C30 aB HO,417267.1842,101.9,22,1708.230376,154.9415307,379.6067502,237.2542189,0.02168391,NA
TSQ3466_GB_OG022,C30 aBB 20 R+S ST,18462.28271,101.9,22,75.58186534,6.85549799,16.79597008,10.4974813,0.02168391,NA
TSQ3466_GB_OG022,C30 Ba 20R ST,34780.84815,101.9,22,142.387668,12.91498123,31.64170401,19.77606501,0.02168391,NA
TSQ3466_GB_OG022,C30 Ba 20S ST,40794.59024,101.9,22,167.0070421,15.14803103,37.11267603,23.19542252,0.02168391,NA
TSQ3466_GB_OG022,C30 BB HO,5676.862355,101.9,22,23.24023811,2.107958105,5.164497357,3.227810848,0.02168391,NA
TSQ3466_GB_OG022,C30 Dia HO,41362.34796,101.9,22,169.3313586,15.35885339,37.6291908,23.51824425,0.02168391,NA
TSQ3466_GB_OG022,C30H Ba HO,100796.6032,101.9,22,412.6464432,37.42824881,91.69920959,57.312006,0.02168391,NA
TSQ3466_GB_OG022,C31 2a Me Ho,7054.049232,101.9,22,28.87823828,2.619341341,6.417386284,4.010866428,0.02168391,NA
TSQ3466_GB_OG022,C31 3B Me HO,47815.77718,101.9,22,195.7507471,17.7551698,43.50016601,27.18760376,0.02168391,NA
TSQ3466_GB_OG022,C31 aB HR HO,264233.5952,101.9,22,1081.733409,98.11640898,240.385202,150.2407512,0.02168391,NA
TSQ3466_GB_OG022,C31 aB HS  HO,191448.8193,101.9,22,783.7632598,71.08963808,174.1696133,108.8560083,0.02168391,NA
TSQ3466_GB_OG022,C31 Ba HR HO,826436.1916,101.9,22,3383.308009,306.8760099,751.8462242,469.9038901,0.02168391,NA
TSQ3466_GB_OG022,C31 BB HO,2853.958596,101.9,22,11.68368602,1.059744763,2.596374671,1.622734169,0.02168391,NA
TSQ3466_GB_OG022,C31 Dia R HO,20481.96571,101.9,22,83.85014998,7.605455781,18.63336666,11.64585416,0.02168391,NA
